algorithm,instance,family,type,seed,run_idx,distance,vehicles,time_ms,iters,feasible,ref_dinamics,gap_pct
grasp,C101,C,1,1,0,827.3,10,1013,133,1,827.3,0.000
grasp,C101,C,1,2,1,827.3,10,1015,133,1,827.3,0.000
grasp,C101,C,1,3,2,827.3,10,1018,133,1,827.3,0.000
grasp,C101,C,1,4,3,827.3,10,1012,133,1,827.3,0.000
grasp,C101,C,1,5,4,827.3,10,1027,133,1,827.3,0.000
grasp,C101,C,1,6,5,827.3,10,1016,133,1,827.3,0.000
grasp,C101,C,1,7,6,827.3,10,1030,133,1,827.3,0.000
grasp,C101,C,1,8,7,827.3,10,1023,133,1,827.3,0.000
grasp,C101,C,1,9,8,827.3,10,1006,133,1,827.3,0.000
grasp,C101,C,1,10,9,827.3,10,1023,133,1,827.3,0.000
grasp,C101,C,1,11,10,827.3,10,1016,133,1,827.3,0.000
grasp,C101,C,1,12,11,827.3,10,1025,133,1,827.3,0.000
grasp,C101,C,1,13,12,827.3,10,1012,133,1,827.3,0.000
grasp,C101,C,1,14,13,827.3,10,1024,133,1,827.3,0.000
grasp,C101,C,1,15,14,827.3,10,952,133,1,827.3,0.000
grasp,C101,C,1,16,15,827.3,10,959,133,1,827.3,0.000
grasp,C101,C,1,17,16,827.3,10,1019,133,1,827.3,0.000
grasp,C101,C,1,18,17,827.3,10,961,133,1,827.3,0.000
grasp,C101,C,1,19,18,827.3,10,1016,133,1,827.3,0.000
grasp,C101,C,1,20,19,827.3,10,958,133,1,827.3,0.000
grasp,C101,C,1,21,20,827.3,10,958,133,1,827.3,0.000
grasp,C101,C,1,22,21,827.3,10,948,133,1,827.3,0.000
grasp,C101,C,1,23,22,827.3,10,1017,133,1,827.3,0.000
grasp,C101,C,1,24,23,827.3,10,945,133,1,827.3,0.000
grasp,C101,C,1,25,24,827.3,10,1014,133,1,827.3,0.000
grasp,C101,C,1,26,25,827.3,10,1016,133,1,827.3,0.000
grasp,C101,C,1,27,26,827.3,10,949,133,1,827.3,0.000
grasp,C101,C,1,28,27,827.3,10,1009,133,1,827.3,0.000
grasp,C101,C,1,29,28,827.3,10,965,133,1,827.3,0.000
grasp,C101,C,1,30,29,827.3,10,1013,133,1,827.3,0.000
i1,C101,C,1,1,0,922.0,10,0,0,1,827.3,11.447
rgrasp,C101,C,1,1,0,827.3,10,2899,132,1,827.3,0.000
rgrasp,C101,C,1,2,1,827.3,10,2847,132,1,827.3,0.000
rgrasp,C101,C,1,3,2,827.3,10,2723,132,1,827.3,0.000
rgrasp,C101,C,1,4,3,827.3,10,2698,132,1,827.3,0.000
rgrasp,C101,C,1,5,4,827.3,10,2815,132,1,827.3,0.000
rgrasp,C101,C,1,6,5,827.3,10,2725,132,1,827.3,0.000
rgrasp,C101,C,1,7,6,827.3,10,2924,132,1,827.3,0.000
rgrasp,C101,C,1,8,7,827.3,10,2798,132,1,827.3,0.000
rgrasp,C101,C,1,9,8,827.3,10,2605,132,1,827.3,0.000
rgrasp,C101,C,1,10,9,827.3,10,2474,132,1,827.3,0.000
rgrasp,C101,C,1,11,10,827.3,10,2617,132,1,827.3,0.000
rgrasp,C101,C,1,12,11,827.3,10,2671,132,1,827.3,0.000
rgrasp,C101,C,1,13,12,827.3,10,2969,132,1,827.3,0.000
rgrasp,C101,C,1,14,13,827.3,10,2723,132,1,827.3,0.000
rgrasp,C101,C,1,15,14,827.3,10,2886,132,1,827.3,0.000
rgrasp,C101,C,1,16,15,827.3,10,2938,132,1,827.3,0.000
rgrasp,C101,C,1,17,16,827.3,10,2872,132,1,827.3,0.000
rgrasp,C101,C,1,18,17,827.3,10,2607,132,1,827.3,0.000
rgrasp,C101,C,1,19,18,827.3,10,2617,132,1,827.3,0.000
rgrasp,C101,C,1,20,19,827.3,10,2631,132,1,827.3,0.000
rgrasp,C101,C,1,21,20,827.3,10,2887,132,1,827.3,0.000
rgrasp,C101,C,1,22,21,827.3,10,2494,132,1,827.3,0.000
rgrasp,C101,C,1,23,22,827.3,10,2725,132,1,827.3,0.000
rgrasp,C101,C,1,24,23,827.3,10,2723,132,1,827.3,0.000
rgrasp,C101,C,1,25,24,827.3,10,2938,132,1,827.3,0.000
rgrasp,C101,C,1,26,25,827.3,10,2826,132,1,827.3,0.000
rgrasp,C101,C,1,27,26,827.3,10,2699,132,1,827.3,0.000
rgrasp,C101,C,1,28,27,827.3,10,2774,132,1,827.3,0.000
rgrasp,C101,C,1,29,28,827.3,10,2712,132,1,827.3,0.000
rgrasp,C101,C,1,30,29,827.3,10,2773,132,1,827.3,0.000
tabu,C101,C,1,1,0,827.3,10,88,17,1,827.3,0.000
vnd,C101,C,1,1,0,827.3,10,8,0,1,827.3,0.000
grasp,C102,C,1,1,0,827.3,10,2368,133,1,827.3,0.000
grasp,C102,C,1,2,1,827.3,10,2481,133,1,827.3,0.000
grasp,C102,C,1,3,2,827.3,10,2225,133,1,827.3,0.000
grasp,C102,C,1,4,3,827.3,10,2393,134,1,827.3,0.000
grasp,C102,C,1,5,4,827.3,10,2398,134,1,827.3,0.000
grasp,C102,C,1,6,5,827.3,10,2297,136,1,827.3,0.000
grasp,C102,C,1,7,6,827.3,10,2578,136,1,827.3,0.000
grasp,C102,C,1,8,7,827.3,10,2378,135,1,827.3,0.000
grasp,C102,C,1,9,8,827.3,10,2448,133,1,827.3,0.000
grasp,C102,C,1,10,9,827.3,10,2360,133,1,827.3,0.000
grasp,C102,C,1,11,10,827.3,10,2383,133,1,827.3,0.000
grasp,C102,C,1,12,11,827.3,10,2397,133,1,827.3,0.000
grasp,C102,C,1,13,12,827.3,10,2610,136,1,827.3,0.000
grasp,C102,C,1,14,13,827.3,10,2384,133,1,827.3,0.000
grasp,C102,C,1,15,14,827.3,10,2425,133,1,827.3,0.000
grasp,C102,C,1,16,15,827.3,10,2415,133,1,827.3,0.000
grasp,C102,C,1,17,16,827.3,10,2356,133,1,827.3,0.000
grasp,C102,C,1,18,17,827.3,10,2415,136,1,827.3,0.000
grasp,C102,C,1,19,18,827.3,10,2350,133,1,827.3,0.000
grasp,C102,C,1,20,19,827.3,10,2289,133,1,827.3,0.000
grasp,C102,C,1,21,20,827.3,10,2461,133,1,827.3,0.000
grasp,C102,C,1,22,21,827.3,10,2369,133,1,827.3,0.000
grasp,C102,C,1,23,22,827.3,10,2537,135,1,827.3,0.000
grasp,C102,C,1,24,23,827.3,10,2487,136,1,827.3,0.000
grasp,C102,C,1,25,24,827.3,10,2334,134,1,827.3,0.000
grasp,C102,C,1,26,25,827.3,10,2256,135,1,827.3,0.000
grasp,C102,C,1,27,26,827.3,10,2423,137,1,827.3,0.000
grasp,C102,C,1,28,27,827.3,10,2585,135,1,827.3,0.000
grasp,C102,C,1,29,28,827.3,10,2334,133,1,827.3,0.000
grasp,C102,C,1,30,29,827.3,10,2420,134,1,827.3,0.000
i1,C102,C,1,1,0,1039.7,10,0,0,1,827.3,25.674
rgrasp,C102,C,1,1,0,827.3,10,4307,132,1,827.3,0.000
rgrasp,C102,C,1,2,1,827.3,10,4116,132,1,827.3,0.000
rgrasp,C102,C,1,3,2,827.3,10,4298,132,1,827.3,0.000
rgrasp,C102,C,1,4,3,827.3,10,4374,133,1,827.3,0.000
rgrasp,C102,C,1,5,4,827.3,10,4440,138,1,827.3,0.000
rgrasp,C102,C,1,6,5,827.3,10,4425,132,1,827.3,0.000
rgrasp,C102,C,1,7,6,827.3,10,4451,132,1,827.3,0.000
rgrasp,C102,C,1,8,7,827.3,10,4186,132,1,827.3,0.000
rgrasp,C102,C,1,9,8,827.3,10,4440,132,1,827.3,0.000
rgrasp,C102,C,1,10,9,827.3,10,4507,135,1,827.3,0.000
rgrasp,C102,C,1,11,10,827.3,10,4196,133,1,827.3,0.000
rgrasp,C102,C,1,12,11,827.3,10,3929,132,1,827.3,0.000
rgrasp,C102,C,1,13,12,827.3,10,4396,133,1,827.3,0.000
rgrasp,C102,C,1,14,13,827.3,10,4113,132,1,827.3,0.000
rgrasp,C102,C,1,15,14,827.3,10,4260,133,1,827.3,0.000
rgrasp,C102,C,1,16,15,827.3,10,4709,132,1,827.3,0.000
rgrasp,C102,C,1,17,16,827.3,10,4485,132,1,827.3,0.000
rgrasp,C102,C,1,18,17,827.3,10,4420,132,1,827.3,0.000
rgrasp,C102,C,1,19,18,827.3,10,4728,134,1,827.3,0.000
rgrasp,C102,C,1,20,19,827.3,10,4250,132,1,827.3,0.000
rgrasp,C102,C,1,21,20,827.3,10,4486,132,1,827.3,0.000
rgrasp,C102,C,1,22,21,827.3,10,4399,132,1,827.3,0.000
rgrasp,C102,C,1,23,22,827.3,10,4180,132,1,827.3,0.000
rgrasp,C102,C,1,24,23,827.3,10,4425,133,1,827.3,0.000
rgrasp,C102,C,1,25,24,827.3,10,4470,132,1,827.3,0.000
rgrasp,C102,C,1,26,25,827.3,10,4210,132,1,827.3,0.000
rgrasp,C102,C,1,27,26,827.3,10,4222,132,1,827.3,0.000
rgrasp,C102,C,1,28,27,827.3,10,4438,134,1,827.3,0.000
rgrasp,C102,C,1,29,28,827.3,10,4427,132,1,827.3,0.000
rgrasp,C102,C,1,30,29,827.3,10,4423,133,1,827.3,0.000
tabu,C102,C,1,1,0,827.3,10,4250,936,1,827.3,0.000
vnd,C102,C,1,1,0,841.1,10,10,0,1,827.3,1.668
grasp,C103,C,1,1,0,826.3,10,3500,136,1,826.3,0.000
grasp,C103,C,1,2,1,826.3,10,3514,135,1,826.3,0.000
grasp,C103,C,1,3,2,826.3,10,3565,134,1,826.3,0.000
grasp,C103,C,1,4,3,826.3,10,3481,133,1,826.3,0.000
grasp,C103,C,1,5,4,826.3,10,3638,139,1,826.3,0.000
grasp,C103,C,1,6,5,826.3,10,3542,136,1,826.3,0.000
grasp,C103,C,1,7,6,826.3,10,3456,133,1,826.3,0.000
grasp,C103,C,1,8,7,826.3,10,3506,133,1,826.3,0.000
grasp,C103,C,1,9,8,826.3,10,3845,137,1,826.3,0.000
grasp,C103,C,1,10,9,826.3,10,3582,133,1,826.3,0.000
grasp,C103,C,1,11,10,826.3,10,3599,136,1,826.3,0.000
grasp,C103,C,1,12,11,826.3,10,3707,133,1,826.3,0.000
grasp,C103,C,1,13,12,826.3,10,3697,134,1,826.3,0.000
grasp,C103,C,1,14,13,826.3,10,3536,133,1,826.3,0.000
grasp,C103,C,1,15,14,826.3,10,3626,135,1,826.3,0.000
grasp,C103,C,1,16,15,826.3,10,3691,139,1,826.3,0.000
grasp,C103,C,1,17,16,826.3,10,3472,138,1,826.3,0.000
grasp,C103,C,1,18,17,826.3,10,3263,135,1,826.3,0.000
grasp,C103,C,1,19,18,826.3,10,3647,138,1,826.3,0.000
grasp,C103,C,1,20,19,826.3,10,3532,133,1,826.3,0.000
grasp,C103,C,1,21,20,826.3,10,3883,137,1,826.3,0.000
grasp,C103,C,1,22,21,826.3,10,3351,136,1,826.3,0.000
grasp,C103,C,1,23,22,826.3,10,3480,134,1,826.3,0.000
grasp,C103,C,1,24,23,826.3,10,3609,138,1,826.3,0.000
grasp,C103,C,1,25,24,826.3,10,3555,136,1,826.3,0.000
grasp,C103,C,1,26,25,826.3,10,3889,139,1,826.3,0.000
grasp,C103,C,1,27,26,826.3,10,3574,135,1,826.3,0.000
grasp,C103,C,1,28,27,826.3,10,3425,134,1,826.3,0.000
grasp,C103,C,1,29,28,826.3,10,3877,133,1,826.3,0.000
grasp,C103,C,1,30,29,826.3,10,3886,151,1,826.3,0.000
i1,C103,C,1,1,0,1221.7,11,0,0,1,826.3,47.852
rgrasp,C103,C,1,1,0,826.3,10,5817,134,1,826.3,0.000
rgrasp,C103,C,1,2,1,826.3,10,6004,135,1,826.3,0.000
rgrasp,C103,C,1,3,2,826.3,10,7141,156,1,826.3,0.000
rgrasp,C103,C,1,4,3,826.3,10,6680,147,1,826.3,0.000
rgrasp,C103,C,1,5,4,826.3,10,6123,143,1,826.3,0.000
rgrasp,C103,C,1,6,5,826.3,10,8765,194,1,826.3,0.000
rgrasp,C103,C,1,7,6,826.3,10,7828,168,1,826.3,0.000
rgrasp,C103,C,1,8,7,826.3,10,7883,175,1,826.3,0.000
rgrasp,C103,C,1,9,8,826.3,10,6367,145,1,826.3,0.000
rgrasp,C103,C,1,10,9,826.3,10,6085,133,1,826.3,0.000
rgrasp,C103,C,1,11,10,826.3,10,7370,163,1,826.3,0.000
rgrasp,C103,C,1,12,11,826.3,10,5964,134,1,826.3,0.000
rgrasp,C103,C,1,13,12,826.3,10,6513,142,1,826.3,0.000
rgrasp,C103,C,1,14,13,826.3,10,7010,155,1,826.3,0.000
rgrasp,C103,C,1,15,14,826.3,10,6505,148,1,826.3,0.000
rgrasp,C103,C,1,16,15,826.3,10,6059,134,1,826.3,0.000
rgrasp,C103,C,1,17,16,826.3,10,7440,163,1,826.3,0.000
rgrasp,C103,C,1,18,17,826.3,10,6358,134,1,826.3,0.000
rgrasp,C103,C,1,19,18,826.3,10,6059,133,1,826.3,0.000
rgrasp,C103,C,1,20,19,826.3,10,6705,147,1,826.3,0.000
rgrasp,C103,C,1,21,20,826.3,10,7035,152,1,826.3,0.000
rgrasp,C103,C,1,22,21,826.3,10,6790,151,1,826.3,0.000
rgrasp,C103,C,1,23,22,826.3,10,6389,149,1,826.3,0.000
rgrasp,C103,C,1,24,23,826.3,10,6589,152,1,826.3,0.000
rgrasp,C103,C,1,25,24,826.3,10,6609,146,1,826.3,0.000
rgrasp,C103,C,1,26,25,826.3,10,6184,143,1,826.3,0.000
rgrasp,C103,C,1,27,26,826.3,10,6434,134,1,826.3,0.000
rgrasp,C103,C,1,28,27,826.3,10,6019,134,1,826.3,0.000
rgrasp,C103,C,1,29,28,826.3,10,6571,151,1,826.3,0.000
rgrasp,C103,C,1,30,29,826.3,10,6279,135,1,826.3,0.000
tabu,C103,C,1,1,0,826.3,10,5006,1023,1,826.3,0.000
vnd,C103,C,1,1,0,873.2,10,34,0,1,826.3,5.676
grasp,C104,C,1,1,0,822.9,10,4691,133,1,822.9,0.000
grasp,C104,C,1,2,1,822.9,10,5001,143,1,822.9,0.000
grasp,C104,C,1,3,2,822.9,10,5535,149,1,822.9,0.000
grasp,C104,C,1,4,3,822.9,10,5295,149,1,822.9,0.000
grasp,C104,C,1,5,4,822.9,10,5410,156,1,822.9,0.000
grasp,C104,C,1,6,5,822.9,10,4566,139,1,822.9,0.000
grasp,C104,C,1,7,6,822.9,10,5806,169,1,822.9,0.000
grasp,C104,C,1,8,7,822.9,10,4730,138,1,822.9,0.000
grasp,C104,C,1,9,8,822.9,10,5321,147,1,822.9,0.000
grasp,C104,C,1,10,9,822.9,10,5060,144,1,822.9,0.000
grasp,C104,C,1,11,10,822.9,10,6957,198,1,822.9,0.000
grasp,C104,C,1,12,11,822.9,10,5382,149,1,822.9,0.000
grasp,C104,C,1,13,12,822.9,10,5034,134,1,822.9,0.000
grasp,C104,C,1,14,13,822.9,10,5907,165,1,822.9,0.000
grasp,C104,C,1,15,14,822.9,10,4914,145,1,822.9,0.000
grasp,C104,C,1,16,15,822.9,10,4987,134,1,822.9,0.000
grasp,C104,C,1,17,16,822.9,10,5246,146,1,822.9,0.000
grasp,C104,C,1,18,17,822.9,10,5462,153,1,822.9,0.000
grasp,C104,C,1,19,18,822.9,10,4999,144,1,822.9,0.000
grasp,C104,C,1,20,19,822.9,10,4886,147,1,822.9,0.000
grasp,C104,C,1,21,20,822.9,10,5943,162,1,822.9,0.000
grasp,C104,C,1,22,21,822.9,10,4926,135,1,822.9,0.000
grasp,C104,C,1,23,22,822.9,10,4891,135,1,822.9,0.000
grasp,C104,C,1,24,23,822.9,10,4842,140,1,822.9,0.000
grasp,C104,C,1,25,24,822.9,10,5949,165,1,822.9,0.000
grasp,C104,C,1,26,25,822.9,10,4944,144,1,822.9,0.000
grasp,C104,C,1,27,26,822.9,10,4867,141,1,822.9,0.000
grasp,C104,C,1,28,27,822.9,10,4963,144,1,822.9,0.000
grasp,C104,C,1,29,28,822.9,10,5353,156,1,822.9,0.000
grasp,C104,C,1,30,29,822.9,10,4781,144,1,822.9,0.000
i1,C104,C,1,1,0,1148.2,10,0,0,1,822.9,39.531
rgrasp,C104,C,1,1,0,822.9,10,11062,198,1,822.9,0.000
rgrasp,C104,C,1,2,1,822.9,10,7807,134,1,822.9,0.000
rgrasp,C104,C,1,3,2,822.9,10,12768,231,1,822.9,0.000
rgrasp,C104,C,1,4,3,822.9,10,11399,204,1,822.9,0.000
rgrasp,C104,C,1,5,4,822.9,10,9947,185,1,822.9,0.000
rgrasp,C104,C,1,6,5,822.9,10,8965,169,1,822.9,0.000
rgrasp,C104,C,1,7,6,822.9,10,7338,136,1,822.9,0.000
rgrasp,C104,C,1,8,7,826.0,10,8411,152,1,822.9,0.377
rgrasp,C104,C,1,9,8,822.9,10,9124,165,1,822.9,0.000
rgrasp,C104,C,1,10,9,822.9,10,7455,147,1,822.9,0.000
rgrasp,C104,C,1,11,10,822.9,10,8619,161,1,822.9,0.000
rgrasp,C104,C,1,12,11,822.9,10,12231,219,1,822.9,0.000
rgrasp,C104,C,1,13,12,822.9,10,11819,214,1,822.9,0.000
rgrasp,C104,C,1,14,13,822.9,10,10574,192,1,822.9,0.000
rgrasp,C104,C,1,15,14,826.0,10,7845,143,1,822.9,0.377
rgrasp,C104,C,1,16,15,822.9,10,7451,132,1,822.9,0.000
rgrasp,C104,C,1,17,16,822.9,10,10073,186,1,822.9,0.000
rgrasp,C104,C,1,18,17,822.9,10,7106,133,1,822.9,0.000
rgrasp,C104,C,1,19,18,822.9,10,8086,151,1,822.9,0.000
rgrasp,C104,C,1,20,19,822.9,10,8483,144,1,822.9,0.000
rgrasp,C104,C,1,21,20,822.9,10,14751,269,1,822.9,0.000
rgrasp,C104,C,1,22,21,822.9,10,7258,132,1,822.9,0.000
rgrasp,C104,C,1,23,22,822.9,10,10120,180,1,822.9,0.000
rgrasp,C104,C,1,24,23,822.9,10,8724,159,1,822.9,0.000
rgrasp,C104,C,1,25,24,822.9,10,7320,135,1,822.9,0.000
rgrasp,C104,C,1,26,25,822.9,10,11859,210,1,822.9,0.000
rgrasp,C104,C,1,27,26,822.9,10,8219,155,1,822.9,0.000
rgrasp,C104,C,1,28,27,822.9,10,10015,185,1,822.9,0.000
rgrasp,C104,C,1,29,28,822.9,10,8681,159,1,822.9,0.000
rgrasp,C104,C,1,30,29,822.9,10,9669,177,1,822.9,0.000
tabu,C104,C,1,1,0,822.9,10,4706,1006,1,822.9,0.000
vnd,C104,C,1,1,0,898.2,10,48,0,1,822.9,9.151
grasp,C105,C,1,1,0,827.3,10,1066,133,1,827.3,0.000
grasp,C105,C,1,2,1,827.3,10,1025,133,1,827.3,0.000
grasp,C105,C,1,3,2,827.3,10,1074,133,1,827.3,0.000
grasp,C105,C,1,4,3,827.3,10,1063,133,1,827.3,0.000
grasp,C105,C,1,5,4,827.3,10,1063,133,1,827.3,0.000
grasp,C105,C,1,6,5,827.3,10,1081,133,1,827.3,0.000
grasp,C105,C,1,7,6,827.3,10,1049,133,1,827.3,0.000
grasp,C105,C,1,8,7,827.3,10,1081,133,1,827.3,0.000
grasp,C105,C,1,9,8,827.3,10,1044,133,1,827.3,0.000
grasp,C105,C,1,10,9,827.3,10,1069,133,1,827.3,0.000
grasp,C105,C,1,11,10,827.3,10,1042,133,1,827.3,0.000
grasp,C105,C,1,12,11,827.3,10,1058,133,1,827.3,0.000
grasp,C105,C,1,13,12,827.3,10,1080,133,1,827.3,0.000
grasp,C105,C,1,14,13,827.3,10,1050,133,1,827.3,0.000
grasp,C105,C,1,15,14,827.3,10,1053,133,1,827.3,0.000
grasp,C105,C,1,16,15,827.3,10,1081,133,1,827.3,0.000
grasp,C105,C,1,17,16,827.3,10,1037,133,1,827.3,0.000
grasp,C105,C,1,18,17,827.3,10,1062,133,1,827.3,0.000
grasp,C105,C,1,19,18,827.3,10,1064,133,1,827.3,0.000
grasp,C105,C,1,20,19,827.3,10,1063,133,1,827.3,0.000
grasp,C105,C,1,21,20,827.3,10,1010,133,1,827.3,0.000
grasp,C105,C,1,22,21,827.3,10,1081,133,1,827.3,0.000
grasp,C105,C,1,23,22,827.3,10,1042,133,1,827.3,0.000
grasp,C105,C,1,24,23,827.3,10,1050,133,1,827.3,0.000
grasp,C105,C,1,25,24,827.3,10,1068,133,1,827.3,0.000
grasp,C105,C,1,26,25,827.3,10,1068,133,1,827.3,0.000
grasp,C105,C,1,27,26,827.3,10,1028,133,1,827.3,0.000
grasp,C105,C,1,28,27,827.3,10,1033,133,1,827.3,0.000
grasp,C105,C,1,29,28,827.3,10,1067,133,1,827.3,0.000
grasp,C105,C,1,30,29,827.3,10,1051,133,1,827.3,0.000
i1,C105,C,1,1,0,878.9,10,0,0,1,827.3,6.237
rgrasp,C105,C,1,1,0,827.3,10,3834,132,1,827.3,0.000
rgrasp,C105,C,1,2,1,827.3,10,3501,132,1,827.3,0.000
rgrasp,C105,C,1,3,2,827.3,10,3453,132,1,827.3,0.000
rgrasp,C105,C,1,4,3,827.3,10,3186,132,1,827.3,0.000
rgrasp,C105,C,1,5,4,827.3,10,3386,132,1,827.3,0.000
rgrasp,C105,C,1,6,5,827.3,10,3482,132,1,827.3,0.000
rgrasp,C105,C,1,7,6,827.3,10,3449,132,1,827.3,0.000
rgrasp,C105,C,1,8,7,827.3,10,3546,132,1,827.3,0.000
rgrasp,C105,C,1,9,8,827.3,10,3045,132,1,827.3,0.000
rgrasp,C105,C,1,10,9,827.3,10,3549,132,1,827.3,0.000
rgrasp,C105,C,1,11,10,827.3,10,3450,132,1,827.3,0.000
rgrasp,C105,C,1,12,11,827.3,10,3542,132,1,827.3,0.000
rgrasp,C105,C,1,13,12,827.3,10,3680,132,1,827.3,0.000
rgrasp,C105,C,1,14,13,827.3,10,3576,132,1,827.3,0.000
rgrasp,C105,C,1,15,14,827.3,10,3485,132,1,827.3,0.000
rgrasp,C105,C,1,16,15,827.3,10,3787,132,1,827.3,0.000
rgrasp,C105,C,1,17,16,827.3,10,3658,132,1,827.3,0.000
rgrasp,C105,C,1,18,17,827.3,10,3483,132,1,827.3,0.000
rgrasp,C105,C,1,19,18,827.3,10,3409,132,1,827.3,0.000
rgrasp,C105,C,1,20,19,827.3,10,3545,132,1,827.3,0.000
rgrasp,C105,C,1,21,20,827.3,10,3769,132,1,827.3,0.000
rgrasp,C105,C,1,22,21,827.3,10,3065,132,1,827.3,0.000
rgrasp,C105,C,1,23,22,827.3,10,3142,132,1,827.3,0.000
rgrasp,C105,C,1,24,23,827.3,10,3276,132,1,827.3,0.000
rgrasp,C105,C,1,25,24,827.3,10,3920,132,1,827.3,0.000
rgrasp,C105,C,1,26,25,827.3,10,3328,132,1,827.3,0.000
rgrasp,C105,C,1,27,26,827.3,10,3149,132,1,827.3,0.000
rgrasp,C105,C,1,28,27,827.3,10,3462,132,1,827.3,0.000
rgrasp,C105,C,1,29,28,827.3,10,3625,132,1,827.3,0.000
rgrasp,C105,C,1,30,29,827.3,10,3581,132,1,827.3,0.000
tabu,C105,C,1,1,0,827.3,10,372,76,1,827.3,0.000
vnd,C105,C,1,1,0,827.3,10,7,0,1,827.3,0.000
grasp,C106,C,1,1,0,827.3,10,1373,133,1,827.3,0.000
grasp,C106,C,1,2,1,827.3,10,1472,134,1,827.3,0.000
grasp,C106,C,1,3,2,827.3,10,1454,133,1,827.3,0.000
grasp,C106,C,1,4,3,827.3,10,1490,134,1,827.3,0.000
grasp,C106,C,1,5,4,827.3,10,1512,134,1,827.3,0.000
grasp,C106,C,1,6,5,827.3,10,1524,133,1,827.3,0.000
grasp,C106,C,1,7,6,827.3,10,1402,133,1,827.3,0.000
grasp,C106,C,1,8,7,827.3,10,1496,133,1,827.3,0.000
grasp,C106,C,1,9,8,827.3,10,1549,133,1,827.3,0.000
grasp,C106,C,1,10,9,827.3,10,1415,134,1,827.3,0.000
grasp,C106,C,1,11,10,827.3,10,1522,133,1,827.3,0.000
grasp,C106,C,1,12,11,827.3,10,1606,133,1,827.3,0.000
grasp,C106,C,1,13,12,827.3,10,1595,133,1,827.3,0.000
grasp,C106,C,1,14,13,827.3,10,1518,133,1,827.3,0.000
grasp,C106,C,1,15,14,827.3,10,1447,133,1,827.3,0.000
grasp,C106,C,1,16,15,827.3,10,1447,133,1,827.3,0.000
grasp,C106,C,1,17,16,827.3,10,1502,133,1,827.3,0.000
grasp,C106,C,1,18,17,827.3,10,1446,133,1,827.3,0.000
grasp,C106,C,1,19,18,827.3,10,1416,133,1,827.3,0.000
grasp,C106,C,1,20,19,827.3,10,1551,133,1,827.3,0.000
grasp,C106,C,1,21,20,827.3,10,1409,133,1,827.3,0.000
grasp,C106,C,1,22,21,827.3,10,1499,133,1,827.3,0.000
grasp,C106,C,1,23,22,827.3,10,1507,133,1,827.3,0.000
grasp,C106,C,1,24,23,827.3,10,1501,133,1,827.3,0.000
grasp,C106,C,1,25,24,827.3,10,1484,133,1,827.3,0.000
grasp,C106,C,1,26,25,827.3,10,1477,137,1,827.3,0.000
grasp,C106,C,1,27,26,827.3,10,1425,133,1,827.3,0.000
grasp,C106,C,1,28,27,827.3,10,1416,133,1,827.3,0.000
grasp,C106,C,1,29,28,827.3,10,1488,133,1,827.3,0.000
grasp,C106,C,1,30,29,827.3,10,1520,134,1,827.3,0.000
i1,C106,C,1,1,0,951.2,11,0,0,1,827.3,14.976
rgrasp,C106,C,1,1,0,827.3,10,4163,132,1,827.3,0.000
rgrasp,C106,C,1,2,1,827.3,10,4088,132,1,827.3,0.000
rgrasp,C106,C,1,3,2,827.3,10,4236,132,1,827.3,0.000
rgrasp,C106,C,1,4,3,827.3,10,4071,132,1,827.3,0.000
rgrasp,C106,C,1,5,4,827.3,10,4121,132,1,827.3,0.000
rgrasp,C106,C,1,6,5,827.3,10,3828,132,1,827.3,0.000
rgrasp,C106,C,1,7,6,827.3,10,4140,132,1,827.3,0.000
rgrasp,C106,C,1,8,7,827.3,10,3692,132,1,827.3,0.000
rgrasp,C106,C,1,9,8,827.3,10,4160,132,1,827.3,0.000
rgrasp,C106,C,1,10,9,827.3,10,4480,132,1,827.3,0.000
rgrasp,C106,C,1,11,10,827.3,10,3863,132,1,827.3,0.000
rgrasp,C106,C,1,12,11,827.3,10,3952,132,1,827.3,0.000
rgrasp,C106,C,1,13,12,827.3,10,3815,132,1,827.3,0.000
rgrasp,C106,C,1,14,13,827.3,10,3847,132,1,827.3,0.000
rgrasp,C106,C,1,15,14,827.3,10,4134,132,1,827.3,0.000
rgrasp,C106,C,1,16,15,827.3,10,4053,132,1,827.3,0.000
rgrasp,C106,C,1,17,16,827.3,10,3846,132,1,827.3,0.000
rgrasp,C106,C,1,18,17,827.3,10,4179,132,1,827.3,0.000
rgrasp,C106,C,1,19,18,827.3,10,4159,132,1,827.3,0.000
rgrasp,C106,C,1,20,19,827.3,10,4282,132,1,827.3,0.000
rgrasp,C106,C,1,21,20,827.3,10,4371,132,1,827.3,0.000
rgrasp,C106,C,1,22,21,827.3,10,4516,132,1,827.3,0.000
rgrasp,C106,C,1,23,22,827.3,10,4218,132,1,827.3,0.000
rgrasp,C106,C,1,24,23,827.3,10,4036,132,1,827.3,0.000
rgrasp,C106,C,1,25,24,827.3,10,4159,132,1,827.3,0.000
rgrasp,C106,C,1,26,25,827.3,10,4035,132,1,827.3,0.000
rgrasp,C106,C,1,27,26,827.3,10,3752,132,1,827.3,0.000
rgrasp,C106,C,1,28,27,827.3,10,4191,132,1,827.3,0.000
rgrasp,C106,C,1,29,28,827.3,10,3958,132,1,827.3,0.000
rgrasp,C106,C,1,30,29,827.3,10,3776,132,1,827.3,0.000
tabu,C106,C,1,1,0,827.3,10,4312,932,1,827.3,0.000
vnd,C106,C,1,1,0,827.3,10,10,0,1,827.3,0.000
