algorithm,instance,family,type,seed,run_idx,distance,vehicles,time_ms,iters,feasible,ref_dinamics,gap_pct
grasp,C101,C,1,1,0,827.3,10,1837,251,1,827.3,0.000
grasp,C101,C,1,2,1,827.3,10,1985,251,1,827.3,0.000
grasp,C101,C,1,3,2,827.3,10,1835,251,1,827.3,0.000
grasp,C101,C,1,4,3,827.3,10,1981,251,1,827.3,0.000
grasp,C101,C,1,5,4,827.3,10,1823,251,1,827.3,0.000
grasp,C101,C,1,6,5,827.3,10,1985,251,1,827.3,0.000
grasp,C101,C,1,7,6,827.3,10,1840,251,1,827.3,0.000
grasp,C101,C,1,8,7,827.3,10,1836,251,1,827.3,0.000
grasp,C101,C,1,9,8,827.3,10,1833,251,1,827.3,0.000
grasp,C101,C,1,10,9,827.3,10,1829,251,1,827.3,0.000
grasp,C101,C,1,11,10,827.3,10,1992,251,1,827.3,0.000
grasp,C101,C,1,12,11,827.3,10,1990,251,1,827.3,0.000
grasp,C101,C,1,13,12,827.3,10,1849,251,1,827.3,0.000
grasp,C101,C,1,14,13,827.3,10,1992,251,1,827.3,0.000
grasp,C101,C,1,15,14,827.3,10,1858,251,1,827.3,0.000
grasp,C101,C,1,16,15,827.3,10,1844,251,1,827.3,0.000
grasp,C101,C,1,17,16,827.3,10,1859,251,1,827.3,0.000
grasp,C101,C,1,18,17,827.3,10,1835,251,1,827.3,0.000
grasp,C101,C,1,19,18,827.3,10,1851,251,1,827.3,0.000
grasp,C101,C,1,20,19,827.3,10,1998,251,1,827.3,0.000
grasp,C101,C,1,21,20,827.3,10,2002,251,1,827.3,0.000
grasp,C101,C,1,22,21,827.3,10,1849,251,1,827.3,0.000
grasp,C101,C,1,23,22,827.3,10,1980,251,1,827.3,0.000
grasp,C101,C,1,24,23,827.3,10,2000,251,1,827.3,0.000
grasp,C101,C,1,25,24,827.3,10,1845,251,1,827.3,0.000
grasp,C101,C,1,26,25,827.3,10,1988,251,1,827.3,0.000
grasp,C101,C,1,27,26,827.3,10,1854,251,1,827.3,0.000
grasp,C101,C,1,28,27,827.3,10,1975,251,1,827.3,0.000
grasp,C101,C,1,29,28,827.3,10,1862,251,1,827.3,0.000
grasp,C101,C,1,30,29,827.3,10,1855,251,1,827.3,0.000
i1,C101,C,1,1,0,922.0,10,0,0,1,827.3,11.447
rgrasp,C101,C,1,1,0,827.3,10,5355,251,1,827.3,0.000
rgrasp,C101,C,1,2,1,827.3,10,5267,251,1,827.3,0.000
rgrasp,C101,C,1,3,2,827.3,10,5288,251,1,827.3,0.000
rgrasp,C101,C,1,4,3,827.3,10,4816,251,1,827.3,0.000
rgrasp,C101,C,1,5,4,827.3,10,5253,251,1,827.3,0.000
rgrasp,C101,C,1,6,5,827.3,10,5197,251,1,827.3,0.000
rgrasp,C101,C,1,7,6,827.3,10,5236,251,1,827.3,0.000
rgrasp,C101,C,1,8,7,827.3,10,5156,251,1,827.3,0.000
rgrasp,C101,C,1,9,8,827.3,10,5139,251,1,827.3,0.000
rgrasp,C101,C,1,10,9,827.3,10,4927,251,1,827.3,0.000
rgrasp,C101,C,1,11,10,827.3,10,5230,251,1,827.3,0.000
rgrasp,C101,C,1,12,11,827.3,10,5457,251,1,827.3,0.000
rgrasp,C101,C,1,13,12,827.3,10,5724,251,1,827.3,0.000
rgrasp,C101,C,1,14,13,827.3,10,5213,251,1,827.3,0.000
rgrasp,C101,C,1,15,14,827.3,10,5348,251,1,827.3,0.000
rgrasp,C101,C,1,16,15,827.3,10,5201,251,1,827.3,0.000
rgrasp,C101,C,1,17,16,827.3,10,5272,251,1,827.3,0.000
rgrasp,C101,C,1,18,17,827.3,10,4830,251,1,827.3,0.000
rgrasp,C101,C,1,19,18,827.3,10,5063,251,1,827.3,0.000
rgrasp,C101,C,1,20,19,827.3,10,5052,251,1,827.3,0.000
rgrasp,C101,C,1,21,20,827.3,10,5161,251,1,827.3,0.000
rgrasp,C101,C,1,22,21,827.3,10,5088,251,1,827.3,0.000
rgrasp,C101,C,1,23,22,827.3,10,5213,251,1,827.3,0.000
rgrasp,C101,C,1,24,23,827.3,10,5494,251,1,827.3,0.000
rgrasp,C101,C,1,25,24,827.3,10,5393,251,1,827.3,0.000
rgrasp,C101,C,1,26,25,827.3,10,5460,251,1,827.3,0.000
rgrasp,C101,C,1,27,26,827.3,10,4987,251,1,827.3,0.000
rgrasp,C101,C,1,28,27,827.3,10,5208,251,1,827.3,0.000
rgrasp,C101,C,1,29,28,827.3,10,5389,251,1,827.3,0.000
rgrasp,C101,C,1,30,29,827.3,10,5158,251,1,827.3,0.000
tabu,C101,C,1,1,0,827.3,10,86,17,1,827.3,0.000
vnd,C101,C,1,1,0,827.3,10,7,0,1,827.3,0.000
grasp,C102,C,1,1,0,827.3,10,4562,251,1,827.3,0.000
grasp,C102,C,1,2,1,827.3,10,4453,251,1,827.3,0.000
grasp,C102,C,1,3,2,827.3,10,4436,251,1,827.3,0.000
grasp,C102,C,1,4,3,827.3,10,4543,252,1,827.3,0.000
grasp,C102,C,1,5,4,827.3,10,4508,252,1,827.3,0.000
grasp,C102,C,1,6,5,827.3,10,4941,257,1,827.3,0.000
grasp,C102,C,1,7,6,827.3,10,4421,254,1,827.3,0.000
grasp,C102,C,1,8,7,827.3,10,4715,253,1,827.3,0.000
grasp,C102,C,1,9,8,827.3,10,4594,251,1,827.3,0.000
grasp,C102,C,1,10,9,827.3,10,4521,255,1,827.3,0.000
grasp,C102,C,1,11,10,827.3,10,4624,251,1,827.3,0.000
grasp,C102,C,1,12,11,827.3,10,4581,253,1,827.3,0.000
grasp,C102,C,1,13,12,827.3,10,4618,253,1,827.3,0.000
grasp,C102,C,1,14,13,827.3,10,4529,251,1,827.3,0.000
grasp,C102,C,1,15,14,827.3,10,4286,251,1,827.3,0.000
grasp,C102,C,1,16,15,827.3,10,4572,251,1,827.3,0.000
grasp,C102,C,1,17,16,827.3,10,4571,251,1,827.3,0.000
grasp,C102,C,1,18,17,827.3,10,4553,254,1,827.3,0.000
grasp,C102,C,1,19,18,827.3,10,4606,251,1,827.3,0.000
grasp,C102,C,1,20,19,827.3,10,4502,251,1,827.3,0.000
grasp,C102,C,1,21,20,827.3,10,4712,251,1,827.3,0.000
grasp,C102,C,1,22,21,827.3,10,4864,253,1,827.3,0.000
grasp,C102,C,1,23,22,827.3,10,4660,252,1,827.3,0.000
grasp,C102,C,1,24,23,827.3,10,4461,251,1,827.3,0.000
grasp,C102,C,1,25,24,827.3,10,4671,252,1,827.3,0.000
grasp,C102,C,1,26,25,827.3,10,4443,251,1,827.3,0.000
grasp,C102,C,1,27,26,827.3,10,4380,252,1,827.3,0.000
grasp,C102,C,1,28,27,827.3,10,4797,252,1,827.3,0.000
grasp,C102,C,1,29,28,827.3,10,4573,251,1,827.3,0.000
grasp,C102,C,1,30,29,827.3,10,4473,252,1,827.3,0.000
i1,C102,C,1,1,0,1039.7,10,0,0,1,827.3,25.674
rgrasp,C102,C,1,1,0,827.3,10,8461,251,1,827.3,0.000
rgrasp,C102,C,1,2,1,827.3,10,8983,251,1,827.3,0.000
rgrasp,C102,C,1,3,2,827.3,10,8254,251,1,827.3,0.000
rgrasp,C102,C,1,4,3,827.3,10,8396,252,1,827.3,0.000
rgrasp,C102,C,1,5,4,827.3,10,8474,257,1,827.3,0.000
rgrasp,C102,C,1,6,5,827.3,10,8076,251,1,827.3,0.000
rgrasp,C102,C,1,7,6,827.3,10,8927,251,1,827.3,0.000
rgrasp,C102,C,1,8,7,827.3,10,8162,251,1,827.3,0.000
rgrasp,C102,C,1,9,8,827.3,10,9329,251,1,827.3,0.000
rgrasp,C102,C,1,10,9,827.3,10,8393,254,1,827.3,0.000
rgrasp,C102,C,1,11,10,827.3,10,8371,252,1,827.3,0.000
rgrasp,C102,C,1,12,11,827.3,10,8411,251,1,827.3,0.000
rgrasp,C102,C,1,13,12,827.3,10,8749,252,1,827.3,0.000
rgrasp,C102,C,1,14,13,827.3,10,8377,251,1,827.3,0.000
rgrasp,C102,C,1,15,14,827.3,10,8426,252,1,827.3,0.000
rgrasp,C102,C,1,16,15,827.3,10,8658,251,1,827.3,0.000
rgrasp,C102,C,1,17,16,827.3,10,8432,251,1,827.3,0.000
rgrasp,C102,C,1,18,17,827.3,10,8413,251,1,827.3,0.000
rgrasp,C102,C,1,19,18,827.3,10,8896,253,1,827.3,0.000
rgrasp,C102,C,1,20,19,827.3,10,8355,251,1,827.3,0.000
rgrasp,C102,C,1,21,20,827.3,10,9133,251,1,827.3,0.000
rgrasp,C102,C,1,22,21,827.3,10,8699,251,1,827.3,0.000
rgrasp,C102,C,1,23,22,827.3,10,8113,251,1,827.3,0.000
rgrasp,C102,C,1,24,23,827.3,10,8990,252,1,827.3,0.000
rgrasp,C102,C,1,25,24,827.3,10,8557,251,1,827.3,0.000
rgrasp,C102,C,1,26,25,827.3,10,8219,251,1,827.3,0.000
rgrasp,C102,C,1,27,26,827.3,10,8608,251,1,827.3,0.000
rgrasp,C102,C,1,28,27,827.3,10,8910,253,1,827.3,0.000
rgrasp,C102,C,1,29,28,827.3,10,8022,251,1,827.3,0.000
rgrasp,C102,C,1,30,29,827.3,10,8807,252,1,827.3,0.000
tabu,C102,C,1,1,0,827.3,10,7185,1416,1,827.3,0.000
vnd,C102,C,1,1,0,841.1,10,11,0,1,827.3,1.668
grasp,C103,C,1,1,0,826.3,10,7127,252,1,826.3,0.000
grasp,C103,C,1,2,1,826.3,10,6978,253,1,826.3,0.000
grasp,C103,C,1,3,2,826.3,10,6731,259,1,826.3,0.000
grasp,C103,C,1,4,3,826.3,10,6881,251,1,826.3,0.000
grasp,C103,C,1,5,4,826.3,10,6692,258,1,826.3,0.000
grasp,C103,C,1,6,5,826.3,10,7006,252,1,826.3,0.000
grasp,C103,C,1,7,6,826.3,10,6816,251,1,826.3,0.000
grasp,C103,C,1,8,7,826.3,10,6763,251,1,826.3,0.000
grasp,C103,C,1,9,8,826.3,10,7082,260,1,826.3,0.000
grasp,C103,C,1,10,9,826.3,10,6886,251,1,826.3,0.000
grasp,C103,C,1,11,10,826.3,10,6814,254,1,826.3,0.000
grasp,C103,C,1,12,11,826.3,10,7020,256,1,826.3,0.000
grasp,C103,C,1,13,12,826.3,10,7018,252,1,826.3,0.000
grasp,C103,C,1,14,13,826.3,10,6557,251,1,826.3,0.000
grasp,C103,C,1,15,14,826.3,10,7114,253,1,826.3,0.000
grasp,C103,C,1,16,15,826.3,10,6930,257,1,826.3,0.000
grasp,C103,C,1,17,16,826.3,10,7285,261,1,826.3,0.000
grasp,C103,C,1,18,17,826.3,10,6759,253,1,826.3,0.000
grasp,C103,C,1,19,18,826.3,10,6905,254,1,826.3,0.000
grasp,C103,C,1,20,19,826.3,10,6629,251,1,826.3,0.000
grasp,C103,C,1,21,20,826.3,10,6954,255,1,826.3,0.000
grasp,C103,C,1,22,21,826.3,10,7693,276,1,826.3,0.000
grasp,C103,C,1,23,22,826.3,10,6839,252,1,826.3,0.000
grasp,C103,C,1,24,23,826.3,10,7252,254,1,826.3,0.000
grasp,C103,C,1,25,24,826.3,10,7140,260,1,826.3,0.000
grasp,C103,C,1,26,25,826.3,10,7214,260,1,826.3,0.000
grasp,C103,C,1,27,26,826.3,10,7134,253,1,826.3,0.000
grasp,C103,C,1,28,27,826.3,10,6880,252,1,826.3,0.000
grasp,C103,C,1,29,28,826.3,10,6686,251,1,826.3,0.000
grasp,C103,C,1,30,29,826.3,10,7275,255,1,826.3,0.000
i1,C103,C,1,1,0,1221.7,11,0,0,1,826.3,47.852
rgrasp,C103,C,1,1,0,826.3,10,11690,253,1,826.3,0.000
rgrasp,C103,C,1,2,1,826.3,10,11486,254,1,826.3,0.000
rgrasp,C103,C,1,3,2,826.3,10,12254,275,1,826.3,0.000
rgrasp,C103,C,1,4,3,826.3,10,12412,266,1,826.3,0.000
rgrasp,C103,C,1,5,4,826.3,10,11336,262,1,826.3,0.000
rgrasp,C103,C,1,6,5,826.3,10,14266,313,1,826.3,0.000
rgrasp,C103,C,1,7,6,826.3,10,12919,287,1,826.3,0.000
rgrasp,C103,C,1,8,7,826.3,10,12972,294,1,826.3,0.000
rgrasp,C103,C,1,9,8,826.3,10,11792,264,1,826.3,0.000
rgrasp,C103,C,1,10,9,826.3,10,11301,252,1,826.3,0.000
rgrasp,C103,C,1,11,10,826.3,10,13064,282,1,826.3,0.000
rgrasp,C103,C,1,12,11,826.3,10,11618,253,1,826.3,0.000
rgrasp,C103,C,1,13,12,826.3,10,12213,261,1,826.3,0.000
rgrasp,C103,C,1,14,13,826.3,10,12976,274,1,826.3,0.000
rgrasp,C103,C,1,15,14,826.3,10,12162,267,1,826.3,0.000
rgrasp,C103,C,1,16,15,826.3,10,11661,253,1,826.3,0.000
rgrasp,C103,C,1,17,16,826.3,10,12606,282,1,826.3,0.000
rgrasp,C103,C,1,18,17,826.3,10,11874,253,1,826.3,0.000
rgrasp,C103,C,1,19,18,826.3,10,11868,252,1,826.3,0.000
rgrasp,C103,C,1,20,19,826.3,10,12091,266,1,826.3,0.000
rgrasp,C103,C,1,21,20,826.3,10,12927,271,1,826.3,0.000
rgrasp,C103,C,1,22,21,826.3,10,12405,270,1,826.3,0.000
rgrasp,C103,C,1,23,22,826.3,10,11755,268,1,826.3,0.000
rgrasp,C103,C,1,24,23,826.3,10,12343,271,1,826.3,0.000
rgrasp,C103,C,1,25,24,826.3,10,11963,265,1,826.3,0.000
rgrasp,C103,C,1,26,25,826.3,10,11847,262,1,826.3,0.000
rgrasp,C103,C,1,27,26,826.3,10,11964,253,1,826.3,0.000
rgrasp,C103,C,1,28,27,826.3,10,11459,253,1,826.3,0.000
rgrasp,C103,C,1,29,28,826.3,10,12122,270,1,826.3,0.000
rgrasp,C103,C,1,30,29,826.3,10,11695,254,1,826.3,0.000
tabu,C103,C,1,1,0,826.3,10,7566,1539,1,826.3,0.000
vnd,C103,C,1,1,0,873.2,10,35,0,1,826.3,5.676
grasp,C104,C,1,1,0,822.9,10,9047,251,1,822.9,0.000
grasp,C104,C,1,2,1,822.9,10,8810,257,1,822.9,0.000
grasp,C104,C,1,3,2,822.9,10,8989,267,1,822.9,0.000
grasp,C104,C,1,4,3,822.9,10,9173,265,1,822.9,0.000
grasp,C104,C,1,5,4,822.9,10,8940,265,1,822.9,0.000
grasp,C104,C,1,6,5,822.9,10,9787,277,1,822.9,0.000
grasp,C104,C,1,7,6,822.9,10,9690,270,1,822.9,0.000
grasp,C104,C,1,8,7,822.9,10,9443,271,1,822.9,0.000
grasp,C104,C,1,9,8,822.9,10,9344,265,1,822.9,0.000
grasp,C104,C,1,10,9,822.9,10,10149,287,1,822.9,0.000
grasp,C104,C,1,11,10,822.9,10,9085,265,1,822.9,0.000
grasp,C104,C,1,12,11,822.9,10,8845,256,1,822.9,0.000
grasp,C104,C,1,13,12,822.9,10,8339,252,1,822.9,0.000
grasp,C104,C,1,14,13,822.9,10,9706,270,1,822.9,0.000
grasp,C104,C,1,15,14,822.9,10,9189,275,1,822.9,0.000
grasp,C104,C,1,16,15,822.9,10,8987,252,1,822.9,0.000
grasp,C104,C,1,17,16,822.9,10,9845,284,1,822.9,0.000
grasp,C104,C,1,18,17,822.9,10,8890,257,1,822.9,0.000
grasp,C104,C,1,19,18,822.9,10,9601,271,1,822.9,0.000
grasp,C104,C,1,20,19,822.9,10,10782,311,1,822.9,0.000
grasp,C104,C,1,21,20,822.9,10,9541,280,1,822.9,0.000
grasp,C104,C,1,22,21,822.9,10,8554,253,1,822.9,0.000
grasp,C104,C,1,23,22,822.9,10,8913,253,1,822.9,0.000
grasp,C104,C,1,24,23,822.9,10,9432,268,1,822.9,0.000
grasp,C104,C,1,25,24,822.9,10,9672,268,1,822.9,0.000
grasp,C104,C,1,26,25,822.9,10,9957,274,1,822.9,0.000
grasp,C104,C,1,27,26,822.9,10,8646,257,1,822.9,0.000
grasp,C104,C,1,28,27,822.9,10,9496,276,1,822.9,0.000
grasp,C104,C,1,29,28,822.9,10,12717,354,1,822.9,0.000
grasp,C104,C,1,30,29,822.9,10,9769,277,1,822.9,0.000
i1,C104,C,1,1,0,1148.2,10,0,0,1,822.9,39.531
rgrasp,C104,C,1,1,0,822.9,10,17598,317,1,822.9,0.000
rgrasp,C104,C,1,2,1,822.9,10,14483,253,1,822.9,0.000
rgrasp,C104,C,1,3,2,822.9,10,20048,350,1,822.9,0.000
rgrasp,C104,C,1,4,3,822.9,10,18212,323,1,822.9,0.000
rgrasp,C104,C,1,5,4,822.9,10,16540,304,1,822.9,0.000
rgrasp,C104,C,1,6,5,822.9,10,15373,288,1,822.9,0.000
rgrasp,C104,C,1,7,6,822.9,10,13873,255,1,822.9,0.000
rgrasp,C104,C,1,8,7,826.0,10,14966,271,1,822.9,0.377
rgrasp,C104,C,1,9,8,822.9,10,15418,284,1,822.9,0.000
rgrasp,C104,C,1,10,9,822.9,10,14616,266,1,822.9,0.000
rgrasp,C104,C,1,11,10,822.9,10,15334,280,1,822.9,0.000
rgrasp,C104,C,1,12,11,822.9,10,19209,338,1,822.9,0.000
rgrasp,C104,C,1,13,12,822.9,10,19160,333,1,822.9,0.000
rgrasp,C104,C,1,14,13,822.9,10,17089,311,1,822.9,0.000
rgrasp,C104,C,1,15,14,822.9,10,27310,492,1,822.9,0.000
rgrasp,C104,C,1,16,15,822.9,10,14486,251,1,822.9,0.000
rgrasp,C104,C,1,17,16,822.9,10,17111,305,1,822.9,0.000
rgrasp,C104,C,1,18,17,822.9,10,13746,252,1,822.9,0.000
rgrasp,C104,C,1,19,18,822.9,10,15262,270,1,822.9,0.000
rgrasp,C104,C,1,20,19,822.9,10,14872,263,1,822.9,0.000
rgrasp,C104,C,1,21,20,822.9,10,21397,388,1,822.9,0.000
rgrasp,C104,C,1,22,21,822.9,10,14364,251,1,822.9,0.000
rgrasp,C104,C,1,23,22,822.9,10,16991,299,1,822.9,0.000
rgrasp,C104,C,1,24,23,822.9,10,14983,278,1,822.9,0.000
rgrasp,C104,C,1,25,24,822.9,10,14041,254,1,822.9,0.000
rgrasp,C104,C,1,26,25,822.9,10,19535,329,1,822.9,0.000
rgrasp,C104,C,1,27,26,822.9,10,15002,274,1,822.9,0.000
rgrasp,C104,C,1,28,27,822.9,10,16350,304,1,822.9,0.000
rgrasp,C104,C,1,29,28,822.9,10,15106,278,1,822.9,0.000
rgrasp,C104,C,1,30,29,822.9,10,22498,296,1,822.9,0.000
tabu,C104,C,1,1,0,824.6,10,7611,1606,1,822.9,0.207
vnd,C104,C,1,1,0,898.2,10,49,0,1,822.9,9.151
grasp,C105,C,1,1,0,827.3,10,2112,251,1,827.3,0.000
grasp,C105,C,1,2,1,827.3,10,2080,251,1,827.3,0.000
grasp,C105,C,1,3,2,827.3,10,2105,251,1,827.3,0.000
grasp,C105,C,1,4,3,827.3,10,2133,251,1,827.3,0.000
grasp,C105,C,1,5,4,827.3,10,2005,251,1,827.3,0.000
grasp,C105,C,1,6,5,827.3,10,2106,251,1,827.3,0.000
grasp,C105,C,1,7,6,827.3,10,2099,251,1,827.3,0.000
grasp,C105,C,1,8,7,827.3,10,2063,251,1,827.3,0.000
grasp,C105,C,1,9,8,827.3,10,2003,251,1,827.3,0.000
grasp,C105,C,1,10,9,827.3,10,2037,251,1,827.3,0.000
grasp,C105,C,1,11,10,827.3,10,2098,251,1,827.3,0.000
grasp,C105,C,1,12,11,827.3,10,2121,251,1,827.3,0.000
grasp,C105,C,1,13,12,827.3,10,1954,251,1,827.3,0.000
grasp,C105,C,1,14,13,827.3,10,2094,251,1,827.3,0.000
grasp,C105,C,1,15,14,827.3,10,2001,251,1,827.3,0.000
grasp,C105,C,1,16,15,827.3,10,2109,251,1,827.3,0.000
grasp,C105,C,1,17,16,827.3,10,2034,251,1,827.3,0.000
grasp,C105,C,1,18,17,827.3,10,2090,251,1,827.3,0.000
grasp,C105,C,1,19,18,827.3,10,1986,251,1,827.3,0.000
grasp,C105,C,1,20,19,827.3,10,2010,251,1,827.3,0.000
grasp,C105,C,1,21,20,827.3,10,2090,251,1,827.3,0.000
grasp,C105,C,1,22,21,827.3,10,2113,251,1,827.3,0.000
grasp,C105,C,1,23,22,827.3,10,2099,251,1,827.3,0.000
grasp,C105,C,1,24,23,827.3,10,1981,251,1,827.3,0.000
grasp,C105,C,1,25,24,827.3,10,1985,251,1,827.3,0.000
grasp,C105,C,1,26,25,827.3,10,2086,251,1,827.3,0.000
grasp,C105,C,1,27,26,827.3,10,2080,251,1,827.3,0.000
grasp,C105,C,1,28,27,827.3,10,2126,251,1,827.3,0.000
grasp,C105,C,1,29,28,827.3,10,1960,251,1,827.3,0.000
grasp,C105,C,1,30,29,827.3,10,2100,251,1,827.3,0.000
i1,C105,C,1,1,0,878.9,10,0,0,1,827.3,6.237
rgrasp,C105,C,1,1,0,827.3,10,6602,251,1,827.3,0.000
rgrasp,C105,C,1,2,1,827.3,10,6091,251,1,827.3,0.000
rgrasp,C105,C,1,3,2,827.3,10,6884,251,1,827.3,0.000
rgrasp,C105,C,1,4,3,827.3,10,6456,251,1,827.3,0.000
rgrasp,C105,C,1,5,4,827.3,10,6795,251,1,827.3,0.000
rgrasp,C105,C,1,6,5,827.3,10,6457,251,1,827.3,0.000
rgrasp,C105,C,1,7,6,827.3,10,6604,251,1,827.3,0.000
rgrasp,C105,C,1,8,7,827.3,10,7191,251,1,827.3,0.000
rgrasp,C105,C,1,9,8,827.3,10,6344,251,1,827.3,0.000
rgrasp,C105,C,1,10,9,827.3,10,7121,251,1,827.3,0.000
rgrasp,C105,C,1,11,10,827.3,10,6463,251,1,827.3,0.000
rgrasp,C105,C,1,12,11,827.3,10,6791,251,1,827.3,0.000
rgrasp,C105,C,1,13,12,827.3,10,7209,251,1,827.3,0.000
rgrasp,C105,C,1,14,13,827.3,10,6470,251,1,827.3,0.000
rgrasp,C105,C,1,15,14,827.3,10,6937,251,1,827.3,0.000
rgrasp,C105,C,1,16,15,827.3,10,6602,251,1,827.3,0.000
rgrasp,C105,C,1,17,16,827.3,10,7090,251,1,827.3,0.000
rgrasp,C105,C,1,18,17,827.3,10,6997,251,1,827.3,0.000
rgrasp,C105,C,1,19,18,827.3,10,6256,251,1,827.3,0.000
rgrasp,C105,C,1,20,19,827.3,10,6840,251,1,827.3,0.000
rgrasp,C105,C,1,21,20,827.3,10,7207,251,1,827.3,0.000
rgrasp,C105,C,1,22,21,827.3,10,6422,251,1,827.3,0.000
rgrasp,C105,C,1,23,22,827.3,10,6322,251,1,827.3,0.000
rgrasp,C105,C,1,24,23,827.3,10,6789,251,1,827.3,0.000
rgrasp,C105,C,1,25,24,827.3,10,7117,251,1,827.3,0.000
rgrasp,C105,C,1,26,25,827.3,10,5991,251,1,827.3,0.000
rgrasp,C105,C,1,27,26,827.3,10,6554,251,1,827.3,0.000
rgrasp,C105,C,1,28,27,827.3,10,7233,251,1,827.3,0.000
rgrasp,C105,C,1,29,28,827.3,10,6653,251,1,827.3,0.000
rgrasp,C105,C,1,30,29,827.3,10,6997,251,1,827.3,0.000
tabu,C105,C,1,1,0,827.3,10,254,50,1,827.3,0.000
vnd,C105,C,1,1,0,827.3,10,8,0,1,827.3,0.000
grasp,C106,C,1,1,0,827.3,10,2842,251,1,827.3,0.000
grasp,C106,C,1,2,1,827.3,10,3015,251,1,827.3,0.000
grasp,C106,C,1,3,2,827.3,10,2825,251,1,827.3,0.000
grasp,C106,C,1,4,3,827.3,10,2982,251,1,827.3,0.000
grasp,C106,C,1,5,4,827.3,10,2842,252,1,827.3,0.000
grasp,C106,C,1,6,5,827.3,10,2966,251,1,827.3,0.000
grasp,C106,C,1,7,6,827.3,10,2886,251,1,827.3,0.000
grasp,C106,C,1,8,7,827.3,10,2964,251,1,827.3,0.000
grasp,C106,C,1,9,8,827.3,10,2980,251,1,827.3,0.000
grasp,C106,C,1,10,9,827.3,10,2888,252,1,827.3,0.000
grasp,C106,C,1,11,10,827.3,10,2681,251,1,827.3,0.000
grasp,C106,C,1,12,11,827.3,10,2943,252,1,827.3,0.000
grasp,C106,C,1,13,12,827.3,10,2878,251,1,827.3,0.000
grasp,C106,C,1,14,13,827.3,10,2637,251,1,827.3,0.000
grasp,C106,C,1,15,14,827.3,10,2852,251,1,827.3,0.000
grasp,C106,C,1,16,15,827.3,10,2898,251,1,827.3,0.000
grasp,C106,C,1,17,16,827.3,10,2944,251,1,827.3,0.000
grasp,C106,C,1,18,17,827.3,10,2821,251,1,827.3,0.000
grasp,C106,C,1,19,18,827.3,10,2782,251,1,827.3,0.000
grasp,C106,C,1,20,19,827.3,10,3002,251,1,827.3,0.000
grasp,C106,C,1,21,20,827.3,10,2935,251,1,827.3,0.000
grasp,C106,C,1,22,21,827.3,10,2677,251,1,827.3,0.000
grasp,C106,C,1,23,22,827.3,10,2937,251,1,827.3,0.000
grasp,C106,C,1,24,23,827.3,10,2753,252,1,827.3,0.000
grasp,C106,C,1,25,24,827.3,10,2903,251,1,827.3,0.000
grasp,C106,C,1,26,25,827.3,10,3116,254,1,827.3,0.000
grasp,C106,C,1,27,26,827.3,10,2610,251,1,827.3,0.000
grasp,C106,C,1,28,27,827.3,10,2656,251,1,827.3,0.000
grasp,C106,C,1,29,28,827.3,10,2937,252,1,827.3,0.000
grasp,C106,C,1,30,29,827.3,10,2778,252,1,827.3,0.000
i1,C106,C,1,1,0,951.2,11,0,0,1,827.3,14.976
rgrasp,C106,C,1,1,0,827.3,10,8179,251,1,827.3,0.000
rgrasp,C106,C,1,2,1,827.3,10,7975,251,1,827.3,0.000
rgrasp,C106,C,1,3,2,827.3,10,7689,251,1,827.3,0.000
rgrasp,C106,C,1,4,3,827.3,10,7767,251,1,827.3,0.000
rgrasp,C106,C,1,5,4,827.3,10,8105,251,1,827.3,0.000
rgrasp,C106,C,1,6,5,827.3,10,7682,251,1,827.3,0.000
rgrasp,C106,C,1,7,6,827.3,10,8412,251,1,827.3,0.000
rgrasp,C106,C,1,8,7,827.3,10,7462,251,1,827.3,0.000
rgrasp,C106,C,1,9,8,827.3,10,7987,251,1,827.3,0.000
rgrasp,C106,C,1,10,9,827.3,10,8557,251,1,827.3,0.000
rgrasp,C106,C,1,11,10,827.3,10,7682,251,1,827.3,0.000
rgrasp,C106,C,1,12,11,827.3,10,7821,251,1,827.3,0.000
rgrasp,C106,C,1,13,12,827.3,10,7331,251,1,827.3,0.000
rgrasp,C106,C,1,14,13,827.3,10,7598,251,1,827.3,0.000
rgrasp,C106,C,1,15,14,827.3,10,7905,251,1,827.3,0.000
rgrasp,C106,C,1,16,15,827.3,10,7799,251,1,827.3,0.000
rgrasp,C106,C,1,17,16,827.3,10,7324,251,1,827.3,0.000
rgrasp,C106,C,1,18,17,827.3,10,7715,251,1,827.3,0.000
rgrasp,C106,C,1,19,18,827.3,10,7699,251,1,827.3,0.000
rgrasp,C106,C,1,20,19,827.3,10,8427,251,1,827.3,0.000
rgrasp,C106,C,1,21,20,827.3,10,7871,251,1,827.3,0.000
rgrasp,C106,C,1,22,21,827.3,10,8003,251,1,827.3,0.000
rgrasp,C106,C,1,23,22,827.3,10,7970,251,1,827.3,0.000
rgrasp,C106,C,1,24,23,827.3,10,7879,251,1,827.3,0.000
rgrasp,C106,C,1,25,24,827.3,10,8636,251,1,827.3,0.000
rgrasp,C106,C,1,26,25,827.3,10,8300,251,1,827.3,0.000
rgrasp,C106,C,1,27,26,827.3,10,7334,251,1,827.3,0.000
rgrasp,C106,C,1,28,27,827.3,10,8313,251,1,827.3,0.000
rgrasp,C106,C,1,29,28,827.3,10,7824,251,1,827.3,0.000
rgrasp,C106,C,1,30,29,827.3,10,7421,251,1,827.3,0.000
tabu,C106,C,1,1,0,827.3,10,6450,1412,1,827.3,0.000
